id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
TESK2	4	0.066553	0.16152	0.981244	3150	3	-0.99035	0.96435	0.96432	0.999538	18635	0	-0.99035
TLX3	4	0.066587	0.16158	0.981244	3151	3	-0.74877	0.59606	0.60016	0.999538	11562	1	-0.74877
DUSP12	4	0.066588	0.16158	0.981244	3152	3	-1.1642	0.48343	0.51114	0.999538	9853	1	-1.1642
NAP1L4	4	0.066625	0.16165	0.981244	3153	3	-1.1023	0.11025	0.19183	0.999538	3672	1	-1.1023
CDRT1	4	0.066625	0.16165	0.981244	3154	3	-1.083	0.95185	0.95175	0.999538	18396	0	-1.083
IQCA1L	4	0.066668	0.16172	0.981244	3155	3	-1.0736	0.62195	0.62332	0.999538	12021	1	-1.0736
LOC101060389	4	0.066686	0.16176	0.981244	3156	3	-1.0793	0.69527	0.69458	0.999538	13407	0	-1.0793
CCK	4	0.066687	0.16176	0.981244	3157	1	-0.32308	0.78096	0.7805	0.999538	15079	0	-0.32308
SMU1	4	0.066716	0.16181	0.981244	3158	3	-0.80688	0.75882	0.75837	0.999538	14662	0	-0.80688
TVP23A	4	0.066729	0.16184	0.981244	3159	3	-1.0506	0.89604	0.89572	0.999538	17286	0	-1.0506
PITPNC1	4	0.066737	0.16185	0.981244	3160	3	-0.95952	0.94673	0.94668	0.999538	18292	0	-0.95952
THAP5	4	0.066818	0.162	0.981244	3161	3	-0.95746	0.76376	0.76342	0.999538	14753	0	-0.95746
POC1B	4	0.066818	0.162	0.981244	3162	2	-0.90391	0.36031	0.42899	0.999538	8253	1	-0.90391
CORO7-PAM16	4	0.066832	0.16203	0.981244	3163	2	-0.73571	0.21476	0.32573	0.999538	6243	1	-0.73571
ACTBL2	4	0.066854	0.16207	0.981244	3164	3	-0.98489	0.65931	0.65873	0.999538	12711	1	-0.98489
INPP1	4	0.066871	0.1621	0.981244	3165	3	-0.90399	0.32338	0.40649	0.999538	7787	1	-0.90399
RIMS4	4	0.066885	0.16213	0.981244	3166	1	1.4184	0.0038835	0.01315	0.928939	273	3	1.4184
MTMR7	4	0.066888	0.16213	0.981244	3167	2	-0.53254	0.38949	0.44744	0.999538	8603	1	-0.53254
MXRA5	4	0.066909	0.16217	0.981244	3168	2	-0.95799	0.55712	0.56728	0.999538	10925	1	-0.95799
SPATA31A5	4	0.066914	0.16218	0.981244	3169	3	-0.95237	0.22538	0.33908	0.999538	6485	1	-0.95237
DLK2	4	0.066934	0.16222	0.981244	3170	1	-0.20343	0.65333	0.65278	0.999538	12592	1	-0.20343
SF3A1	4	0.066937	0.16222	0.981244	3171	2	-0.47874	0.12476	0.21038	0.999538	4032	2	-0.47874
SORCS1	4	0.066972	0.16228	0.981244	3172	2	-0.37784	0.02965	0.073071	0.981961	1430	2	-0.37784
FREM1	4	0.066984	0.16229	0.981244	3173	2	-0.63088	0.75329	0.75294	0.999538	14549	0	-0.63088
TGFBR3	4	0.066992	0.1623	0.981244	3174	3	-0.94527	0.89283	0.8925	0.999538	17223	0	-0.94527
IKZF1	4	0.067026	0.16236	0.981244	3175	3	-0.93134	0.34773	0.42114	0.999538	8083	1	-0.93134
ATN1	4	0.067033	0.16237	0.981244	3176	1	0.54201	0.039248	0.094039	0.996391	1824	3	0.54201
MRPL35	4	0.067049	0.1624	0.981244	3177	2	-0.94966	0.7655	0.76513	0.999538	14789	0	-0.94966
NUDCD2	4	0.067052	0.16241	0.981244	3178	3	-0.88159	0.65742	0.65686	0.999538	12674	1	-0.88159
GPHA2	4	0.067065	0.16243	0.981244	3179	3	-1.166	0.93294	0.93273	0.999538	18012	0	-1.166
NUPR1L	4	0.067132	0.16255	0.981244	3180	2	-1.1092	0.51956	0.53779	0.999538	10369	1	-1.1092
CSTA	4	0.067181	0.16265	0.981244	3181	3	-0.98697	0.23342	0.34921	0.999538	6672	1	-0.98697
CASQ1	4	0.06728	0.16283	0.981244	3182	1	-0.29312	0.6653	0.66472	0.999538	12837	0	-0.29312
GSTZ1	4	0.067357	0.16296	0.981244	3183	2	-0.79373	0.40761	0.45914	0.999538	8852	1	-0.79373
MDH1	4	0.067359	0.16296	0.981244	3184	3	-1.0143	0.57844	0.58493	0.999538	11260	1	-1.0143
BRD2	4	0.067379	0.163	0.981244	3185	1	-0.31357	0.19315	0.29822	0.999538	5721	1	-0.31357
C3orf79	4	0.06742	0.16308	0.981244	3186	3	-0.87178	0.5513	0.5626	0.999538	10834	1	-0.87178
PQLC1	4	0.067428	0.16309	0.981244	3187	2	-0.44952	0.20653	0.31523	0.999538	6042	1	-0.44952
PLCB1	4	0.067441	0.16311	0.981244	3188	3	-1.1244	0.84235	0.84163	0.999538	16247	0	-1.1244
CRIPT	4	0.067441	0.16311	0.981244	3189	3	-1.2493	0.88192	0.88148	0.999538	17013	0	-1.2493
ELP3	4	0.067477	0.16318	0.981244	3190	3	-0.70593	0.89704	0.89673	0.999538	17303	0	-0.70593
LILRB3	4	0.067527	0.16326	0.981244	3191	1	-0.081974	0.58587	0.59131	0.999538	11381	1	-0.081974
ZNF593	4	0.067554	0.16332	0.981244	3192	3	-0.78559	0.44564	0.4846	0.999538	9343	1	-0.78559
VWC2	4	0.067625	0.16346	0.981244	3193	2	-0.49617	0.38166	0.44244	0.999538	8505	1	-0.49617
CON_85	4	0.067673	0.16353	0.981244	3194	2	-0.86003	0.94426	0.94416	0.999538	18237	0	-0.86003
PYROXD2	4	0.067701	0.16358	0.981244	3195	3	-1.0032	0.92034	0.92013	0.999538	17750	0	-1.0032
NUTM2F	4	0.067724	0.16362	0.981244	3196	2	-0.59309	0.55019	0.56167	0.999538	10819	1	-0.59309
CCDC73	4	0.067743	0.16365	0.981244	3197	2	-0.4756	0.15187	0.24537	0.999538	4715	2	-0.4756
MMP19	4	0.067753	0.16367	0.981244	3198	3	-0.93674	0.52428	0.54146	0.999538	10447	1	-0.93674
SPRR2F	4	0.067772	0.16369	0.981244	3199	2	-0.90003	0.47481	0.50491	0.999538	9725	1	-0.90003
LACRT	4	0.067773	0.1637	0.981244	3200	3	-0.80351	0.24	0.35743	0.999538	6824	1	-0.80351
C9orf16	4	0.067797	0.16374	0.981244	3201	3	-0.96184	0.94808	0.94804	0.999538	18313	0	-0.96184
CT45A7	4	0.067823	0.16378	0.981244	3202	1	-0.33038	0.8917	0.89142	0.999538	17208	0	-0.33038
FLRT3	4	0.067832	0.1638	0.981244	3203	3	-0.80575	0.55532	0.56581	0.999538	10894	1	-0.80575
KIRREL3	4	0.067898	0.16392	0.981244	3204	3	-0.95408	0.88063	0.88017	0.999538	16979	0	-0.95408
FFAR3	4	0.067921	0.16396	0.981244	3205	2	-0.36184	0.71789	0.71722	0.999538	13842	0	-0.36184
ATP10A	4	0.068004	0.1641	0.981244	3206	3	-1.0656	0.34227	0.41788	0.999538	8026	1	-1.0656
ATG4B	4	0.06802	0.16413	0.981244	3207	1	-0.19437	0.62326	0.62454	0.999538	12040	1	-0.19437
SELL	4	0.068025	0.16413	0.981244	3208	3	-1.0995	0.35823	0.42767	0.999538	8215	1	-1.0995
CWF19L1	4	0.068053	0.16418	0.981244	3209	3	-0.95468	0.92134	0.92114	0.999538	17771	0	-0.95468
HIF1A	4	0.06811	0.16429	0.981244	3210	3	-0.98261	0.92906	0.92885	0.999538	17931	0	-0.98261
LMF1	4	0.068162	0.16438	0.981244	3211	3	-1.1869	0.21822	0.3301	0.999538	6319	1	-1.1869
PTPN1	4	0.068166	0.16439	0.981244	3212	3	-1.2161	0.87053	0.8701	0.999538	16783	0	-1.2161
SFR1	4	0.068168	0.16439	0.981244	3213	2	-0.7051	0.57008	0.57797	0.999538	11136	1	-0.7051
CBX7	4	0.068175	0.16441	0.981244	3214	3	-0.97568	0.81167	0.8113	0.999538	15681	0	-0.97568
CDC42EP3	4	0.068217	0.16449	0.981244	3215	3	-0.96599	0.941	0.94093	0.999538	18161	0	-0.96599
LOXL4	4	0.068232	0.16451	0.981244	3216	3	-0.90546	0.76131	0.76095	0.999538	14703	0	-0.90546
SPDYC	4	0.068241	0.16452	0.981244	3217	3	-1.6131	0.34854	0.42166	0.999538	8094	1	-1.6131
CEP135	4	0.068278	0.1646	0.981244	3218	2	-0.83222	0.10744	0.18812	0.999538	3599	1	-0.83222
SLC22A4	4	0.068291	0.16462	0.981244	3219	2	-0.55072	0.74438	0.74389	0.999538	14379	0	-0.55072
SYNJ1	4	0.068354	0.16473	0.981244	3220	3	-0.99264	0.945	0.94488	0.999538	18254	0	-0.99264
PDXDC1	4	0.068365	0.16474	0.981244	3221	3	-1.0466	0.93945	0.93944	0.999538	18132	0	-1.0466
STOML1	4	0.06837	0.16475	0.981244	3222	2	-0.99223	0.73615	0.73558	0.999538	14220	0	-0.99223
MZT1	4	0.068389	0.16479	0.981244	3223	3	-1.2189	0.80344	0.80302	0.999538	15519	0	-1.2189
LMOD2	4	0.068405	0.16482	0.981244	3224	3	-1.0702	0.89839	0.89808	0.999538	17333	0	-1.0702
SKIL	4	0.068415	0.16484	0.981244	3225	1	-0.05935	0.64753	0.64725	0.999538	12478	1	-0.05935
MIOX	4	0.068476	0.16495	0.981244	3226	2	-0.73681	0.45616	0.49182	0.999538	9471	1	-0.73681
FAM189A2	4	0.068525	0.16504	0.981244	3227	3	-0.98323	0.96149	0.96141	0.999538	18589	0	-0.98323
ELOVL3	4	0.068563	0.16511	0.981244	3228	3	-1.008	0.16143	0.25756	0.999538	4943	1	-1.008
EIF2B4	4	0.068573	0.16513	0.981244	3229	3	-0.81726	0.28645	0.38516	0.999538	7357	1	-0.81726
SLC29A4	4	0.068661	0.16531	0.981244	3230	1	0.35925	0.16128	0.25735	0.999538	4941	2	0.35925
FAM102B	4	0.068673	0.16533	0.981244	3231	3	-1.2553	0.60628	0.6091	0.999538	11734	1	-1.2553
CWC22	4	0.068691	0.16536	0.981244	3232	3	-1.2544	0.80833	0.80795	0.999538	15610	0	-1.2544
TMEM114	4	0.068711	0.16539	0.981244	3233	2	-0.32631	0.23913	0.35639	0.999538	6801	2	-0.32631
SF3B5	4	0.068739	0.16545	0.981244	3234	3	-0.98032	0.96457	0.96452	0.999538	18642	0	-0.98032
RASSF6	4	0.068744	0.16546	0.981244	3235	2	-0.74143	0.16766	0.26548	0.999538	5099	1	-0.74143
EDEM1	4	0.068759	0.16548	0.981244	3236	2	-0.80126	0.67375	0.67313	0.999538	13001	0	-0.80126
APOL3	4	0.06876	0.16548	0.981244	3237	2	-0.28425	0.6612	0.66056	0.999538	12751	1	-0.28425
PKP1	4	0.068808	0.16557	0.981244	3238	2	-0.67979	0.80324	0.80282	0.999538	15514	0	-0.67979
NPSR1	4	0.068809	0.16557	0.981244	3239	1	-0.29732	0.19647	0.30245	0.999538	5796	1	-0.29732
MYH4	4	0.068923	0.16578	0.981244	3240	3	-0.99727	0.032799	0.079995	0.981961	1575	1	-0.99727
CST9L	4	0.068967	0.16586	0.981244	3241	3	-1.0255	0.45994	0.49447	0.999538	9521	1	-1.0255
RALB	4	0.068994	0.1659	0.981244	3242	3	-0.91037	0.64233	0.64232	0.999538	12387	1	-0.91037
RAMP3	4	0.069002	0.16592	0.981244	3243	3	-0.92149	0.76677	0.76642	0.999538	14808	0	-0.92149
ARGLU1	4	0.069006	0.16592	0.981244	3244	2	-0.80462	0.099677	0.178	0.999538	3400	1	-0.80462
XRCC5	4	0.069006	0.16592	0.981244	3245	1	0.69718	0.038434	0.092331	0.994655	1793	3	0.69718
POLR3K	4	0.069056	0.16603	0.981244	3246	2	-0.4889	0.68244	0.68178	0.999538	13146	0	-0.4889
DUT	4	0.069073	0.16606	0.981244	3247	3	-0.99248	0.93853	0.93849	0.999538	18115	0	-0.99248
SEC23IP	4	0.069141	0.16619	0.981244	3248	3	-1.012	0.74788	0.74743	0.999538	14448	0	-1.012
ALG1L	4	0.069152	0.16621	0.981244	3249	3	-1.0837	0.0054243	0.016955	0.946115	347	1	-1.0837
PGAP3	4	0.069154	0.16621	0.981244	3250	2	-0.40282	0.10073	0.17934	0.999538	3423	1	-0.40282
CYP11B1	4	0.069187	0.16627	0.981244	3251	3	-1.0185	0.83662	0.83596	0.999538	16136	0	-1.0185
DENND2D	4	0.069196	0.16629	0.981244	3252	3	-0.84324	0.39247	0.44936	0.999538	8648	1	-0.84324
PCDHGA4	4	0.069253	0.16638	0.981244	3253	1	-0.0067735	0.34663	0.42049	0.999538	8068	1	-0.0067735
CYP27B1	4	0.069275	0.16643	0.981244	3254	3	-0.84143	0.60738	0.61008	0.999538	11758	1	-0.84143
ZDHHC15	4	0.069311	0.1665	0.981244	3255	3	-0.87316	0.57286	0.58026	0.999538	11176	1	-0.87316
CCDC103	4	0.069323	0.16652	0.981244	3256	3	-1.0102	0.94759	0.94754	0.999538	18306	0	-1.0102
CLDND2	4	0.069327	0.16653	0.981244	3257	1	-0.071582	0.42724	0.47209	0.999538	9101	1	-0.071582
MMRN2	4	0.069327	0.16653	0.981244	3258	2	-0.38357	0.35418	0.42515	0.999538	8165	1	-0.38357
THOC1	4	0.069354	0.16657	0.981244	3259	3	-1.1285	0.96633	0.96626	0.999538	18684	0	-1.1285
SLCO2B1	4	0.069354	0.16657	0.981244	3260	3	-1.163	0.78056	0.7801	0.999538	15067	0	-1.163
ADAMTSL5	4	0.069396	0.16665	0.981244	3261	2	-0.86207	0.81283	0.81247	0.999538	15698	0	-0.86207
FBXO42	4	0.069401	0.16666	0.981244	3262	2	0.46244	0.0064229	0.019424	0.965277	388	2	0.46244
C19orf33	4	0.069442	0.16674	0.981244	3263	3	-1.0711	0.59577	0.5999	0.999538	11555	1	-1.0711
MAEA	4	0.069496	0.16682	0.981244	3264	2	-0.71848	0.79125	0.79082	0.999538	15271	0	-0.71848
OGT	4	0.069499	0.16683	0.981244	3265	2	-0.20974	0.13178	0.21952	0.999538	4202	2	-0.20974
MMS22L	4	0.069549	0.16692	0.981244	3266	2	0.062255	0.058959	0.12455	0.999538	2387	2	0.062255
GAS2L3	4	0.069598	0.16703	0.981244	3267	3	-0.80689	0.13188	0.21964	0.999538	4204	1	-0.80689
RBP3	4	0.069601	0.16704	0.981244	3268	3	-0.82098	0.82005	0.81962	0.999538	15813	0	-0.82098
ZNF451	4	0.069614	0.16706	0.981244	3269	3	-0.97645	0.83902	0.8383	0.999538	16181	0	-0.97645
DCK	4	0.06968	0.16716	0.981244	3270	2	-0.41605	0.051432	0.11457	0.999538	2206	2	-0.41605
SPTA1	4	0.069709	0.16722	0.981244	3271	2	-0.53475	0.4762	0.5059	0.999538	9745	1	-0.53475
ERLIN1	4	0.069742	0.16728	0.981244	3272	3	-1.2143	0.71712	0.71642	0.999538	13825	0	-1.2143
SNRK	4	0.069746	0.16729	0.981244	3273	1	0.18275	0.13325	0.22138	0.999538	4237	2	0.18275
IL17C	4	0.06976	0.16731	0.981244	3274	3	-0.95933	0.83193	0.83133	0.999538	16040	0	-0.95933
CACYBP	4	0.069794	0.16737	0.981244	3275	2	-0.63394	0.779	0.77855	0.999538	15033	0	-0.63394
SMIM11	4	0.069817	0.16742	0.981244	3276	2	-1.1867	0.76919	0.7688	0.999538	14850	0	-1.1867
GRAMD1A	4	0.069817	0.16742	0.981244	3277	3	-0.84347	0.96448	0.96443	0.999538	18639	0	-0.84347
C1QTNF9	4	0.069857	0.1675	0.981244	3278	3	-0.78791	0.95058	0.95052	0.999538	18364	0	-0.78791
ALS2CR12	4	0.069865	0.16751	0.981244	3279	2	-0.83968	0.10227	0.18131	0.999538	3458	1	-0.83968
UBE2D2	4	0.069901	0.16758	0.981244	3280	3	-0.99627	0.53609	0.55054	0.999538	10608	1	-0.99627
HSPA6	4	0.069915	0.16761	0.981244	3281	3	-1.1387	0.30429	0.39537	0.999538	7571	1	-1.1387
PPFIA3	4	0.069943	0.16766	0.981244	3282	3	-1.0841	0.26352	0.37233	0.999538	7096	1	-1.0841
PITPNM2	4	0.069979	0.16773	0.981244	3283	3	-1.0946	0.27813	0.38049	0.999538	7260	1	-1.0946
ABHD17A	4	0.069992	0.16776	0.981244	3284	3	-1.0572	0.88023	0.87977	0.999538	16974	0	-1.0572
CAMKMT	4	0.070008	0.1678	0.981244	3285	3	-1.2002	0.55147	0.56273	0.999538	10836	1	-1.2002
PSMC1	4	0.070008	0.1678	0.981244	3286	3	-1.3038	0.95786	0.95783	0.999538	18512	0	-1.3038
TFIP11	4	0.070041	0.16785	0.981244	3287	2	-0.56895	0.66951	0.66893	0.999538	12915	0	-0.56895
SLC10A4	4	0.070105	0.16796	0.981244	3288	3	-1.0916	0.93105	0.9308	0.999538	17971	0	-1.0916
SLC15A2	4	0.070114	0.16797	0.981244	3289	3	-1.001	0.23856	0.35569	0.999538	6791	1	-1.001
PRKCSH	4	0.070115	0.16797	0.981244	3290	1	0.26019	0.21234	0.32265	0.999538	6182	2	0.26019
GTF2H4	4	0.070164	0.16807	0.981244	3291	3	-1.272	0.15347	0.2474	0.999538	4760	1	-1.272
OR2A14	4	0.070189	0.16811	0.981244	3292	2	-0.074129	0.14645	0.23849	0.999538	4581	2	-0.074129
GALNT15	4	0.070287	0.16828	0.981244	3293	2	-1.0999	0.57936	0.58572	0.999538	11274	1	-1.0999
L3MBTL4	4	0.070337	0.16836	0.981244	3294	2	-0.50131	0.48763	0.51419	0.999538	9918	1	-0.50131
CPSF3L	4	0.070435	0.16853	0.981244	3295	3	-0.97499	0.92434	0.92415	0.999538	17851	0	-0.97499
EXTL1	4	0.070438	0.16854	0.981244	3296	3	-0.97039	0.53121	0.54675	0.999538	10544	1	-0.97039
SLC1A5	4	0.070478	0.16862	0.981244	3297	2	-0.67384	0.80134	0.80095	0.999538	15480	0	-0.67384
DNHD1	4	0.070484	0.16863	0.981244	3298	1	0.026519	0.019132	0.049485	0.981961	958	1	0.026519
FGF7	4	0.070505	0.16867	0.981244	3299	3	-0.99005	0.57445	0.58159	0.999538	11199	1	-0.99005
ZAK	4	0.070534	0.16871	0.981244	3300	2	-0.44247	0.52452	0.54165	0.999538	10453	1	-0.44247
SLC39A3	4	0.070535	0.16872	0.981244	3301	2	-1.053	0.87678	0.87635	0.999538	16904	0	-1.053
UGT2A1	4	0.070583	0.1688	0.981244	3302	2	-0.43786	0.61539	0.61726	0.999538	11900	1	-0.43786
TIRAP	4	0.070602	0.16884	0.981244	3303	3	-0.83972	0.78951	0.78908	0.999538	15241	0	-0.83972
PIP5K1A	4	0.070632	0.1689	0.981244	3304	1	-0.13481	0.030311	0.074503	0.981961	1456	1	-0.13481
SNX9	4	0.070635	0.1689	0.981244	3305	2	-0.49539	0.17565	0.27579	0.999538	5298	2	-0.49539
YTHDF3	4	0.070681	0.16898	0.981244	3306	2	-0.22765	0.23538	0.35171	0.999538	6732	1	-0.22765
CHMP4A	4	0.070727	0.16906	0.981244	3307	3	-1.1402	0.079316	0.15157	0.999538	2909	1	-1.1402
MGAT5B	4	0.070745	0.16908	0.981244	3308	3	-0.86095	0.91076	0.91052	0.999538	17571	0	-0.86095
TRIM40	4	0.07075	0.16909	0.981244	3309	2	-0.97062	0.56444	0.57334	0.999538	11057	1	-0.97062
ECSIT	4	0.070772	0.16913	0.981244	3310	3	-0.81172	0.93378	0.9336	0.999538	18034	0	-0.81172
OTUD1	4	0.070786	0.16915	0.981244	3311	2	-0.93518	0.69097	0.69031	0.999538	13317	0	-0.93518
RPEL1	4	0.070807	0.16918	0.981244	3312	3	-1.0226	0.78032	0.77987	0.999538	15058	0	-1.0226
VPS13C	4	0.070816	0.1692	0.981244	3313	3	-1.0202	0.54753	0.55954	0.999538	10779	1	-1.0202
GRM6	4	0.070829	0.16923	0.981244	3314	1	-0.48321	0.42198	0.46861	0.999538	9035	1	-0.48321
MS4A4A	4	0.070847	0.16926	0.981244	3315	3	-0.91962	0.45774	0.49291	0.999538	9495	1	-0.91962
CEP85L	4	0.07085	0.16926	0.981244	3316	3	-0.95884	0.29104	0.38773	0.999538	7414	1	-0.95884
RUFY2	4	0.070861	0.16929	0.981244	3317	3	-0.76301	0.63713	0.63732	0.999538	12290	1	-0.76301
RLN3	4	0.070878	0.16932	0.981244	3318	2	-1.165	0.78486	0.78443	0.999538	15146	0	-1.165
MAP2K6	4	0.070905	0.16938	0.981244	3319	3	-0.9453	0.42487	0.47051	0.999538	9071	1	-0.9453
ITIH2	4	0.070914	0.1694	0.981244	3320	3	-1.1299	0.73878	0.73824	0.999538	14275	0	-1.1299
PXMP4	4	0.07095	0.16946	0.981244	3321	3	-0.90549	0.072846	0.14304	0.999538	2756	1	-0.90549
KCNIP1	4	0.07096	0.16948	0.981244	3322	3	-1.1167	0.92904	0.92883	0.999538	17930	0	-1.1167
GOLGA7B	4	0.070977	0.1695	0.981244	3323	2	-0.92314	0.66545	0.66488	0.999538	12842	0	-0.92314
GTF2H2	4	0.071026	0.16961	0.981244	3324	2	-0.87358	0.77944	0.77899	0.999538	15044	0	-0.87358
KRBOX1	4	0.071029	0.16961	0.981244	3325	2	-0.94496	0.46357	0.49696	0.999538	9569	1	-0.94496
SYNM	4	0.071065	0.16967	0.981244	3326	2	-0.96004	0.062433	0.12917	0.999538	2477	1	-0.96004
CCDC81	4	0.071075	0.16968	0.981244	3327	3	-0.72076	0.53725	0.55144	0.999538	10626	1	-0.72076
WDR33	4	0.071086	0.16971	0.981244	3328	2	-0.76572	0.39136	0.44864	0.999538	8626	1	-0.76572
MRPS2	4	0.071108	0.16975	0.981244	3329	2	-0.92668	0.90322	0.90288	0.999538	17430	0	-0.92668
GIPR	4	0.07112	0.16977	0.981244	3330	3	-1.1208	0.63869	0.6388	0.999538	12323	1	-1.1208
CORT	4	0.071124	0.16977	0.981244	3331	2	-0.5605	0.79721	0.79681	0.999538	15395	0	-0.5605
SKOR1	4	0.071137	0.16979	0.981244	3332	2	-0.90189	0.90195	0.90158	0.999538	17407	0	-0.90189
GMFG	4	0.071174	0.16986	0.981244	3333	2	-0.7537	0.91612	0.9159	0.999538	17666	0	-0.7537
FOXL1	4	0.071201	0.16991	0.981244	3334	2	-0.31654	0.033881	0.082382	0.982372	1622	2	-0.31654
FGF4	4	0.071223	0.16995	0.981244	3335	3	-0.88988	0.7572	0.75681	0.999538	14626	0	-0.88988
GDF1	4	0.071237	0.16997	0.981244	3336	2	-1.0506	0.85412	0.85357	0.999538	16461	0	-1.0506
ERCC4	4	0.071272	0.17003	0.981244	3337	1	0.51953	0.058368	0.12378	0.999538	2371	2	0.51953
PLEKHA7	4	0.071321	0.17012	0.981244	3338	3	-0.66938	0.91242	0.9122	0.999538	17593	0	-0.66938
PDLIM3	4	0.071337	0.17015	0.981244	3339	2	-0.62366	0.16519	0.26238	0.999538	5042	2	-0.62366
AGBL4	4	0.071352	0.17018	0.981244	3340	2	-0.75423	0.2583	0.36951	0.999538	7037	1	-0.75423
FAM83D	4	0.071352	0.17018	0.981244	3341	3	-0.77152	0.89261	0.89227	0.999538	17219	0	-0.77152
DPPA5	4	0.071366	0.1702	0.981244	3342	3	-0.87669	0.96153	0.96145	0.999538	18591	0	-0.87669
HMGB4	4	0.07137	0.17021	0.981244	3343	2	-0.38167	0.73377	0.73327	0.999538	14162	0	-0.38167
HDAC5	4	0.071469	0.17041	0.981244	3344	2	-0.41964	0.67908	0.67846	0.999538	13088	0	-0.41964
PAGE3	4	0.07151	0.17047	0.981244	3345	2	-0.83452	0.58369	0.58939	0.999538	11345	1	-0.83452
ZSCAN25	4	0.071518	0.17048	0.981244	3346	1	0.22522	0.12846	0.21522	0.999538	4122	2	0.22522
TBC1D20	4	0.071553	0.17054	0.981244	3347	3	-0.92086	0.93972	0.93971	0.999538	18142	0	-0.92086
KCNG3	4	0.071567	0.17056	0.981244	3348	2	-0.77536	0.88514	0.88475	0.999538	17083	0	-0.77536
HSP90AA1	4	0.071569	0.17057	0.981244	3349	2	-1.3388	0.8257	0.82516	0.999538	15928	0	-1.3388
PTRH1	4	0.071591	0.17061	0.981244	3350	2	-1.5501	0.8757	0.87526	0.999538	16883	0	-1.5501
OR9K2	4	0.071602	0.17063	0.981244	3351	2	-1.0158	0.91661	0.9164	0.999538	17672	0	-1.0158
ITFG3	4	0.071616	0.17065	0.981244	3352	2	-0.48937	0.83647	0.83582	0.999538	16132	0	-0.48937
VAV3	4	0.071711	0.17083	0.981244	3353	3	-1.1165	0.29417	0.3895	0.999538	7451	1	-1.1165
CRIPAK	4	0.071764	0.17092	0.981244	3354	2	-0.10177	0.2328	0.34844	0.999538	6664	2	-0.10177
CRYBA4	4	0.071768	0.17093	0.981244	3355	2	-0.7893	0.79613	0.79573	0.999538	15366	0	-0.7893
TSTD2	4	0.071797	0.17098	0.981244	3356	3	-0.89558	0.9259	0.9257	0.999538	17870	0	-0.89558
PAQR8	4	0.071813	0.171	0.981244	3357	2	-0.21221	0.17344	0.27297	0.999538	5254	1	-0.21221
FAT1	4	0.071855	0.17106	0.981244	3358	2	-0.43763	0.30298	0.39461	0.999538	7552	1	-0.43763
DOK1	4	0.071862	0.17107	0.981244	3359	2	-0.3625	0.078435	0.15041	0.999538	2889	1	-0.3625
LRP5L	4	0.071927	0.17119	0.981244	3360	3	-1.0075	0.48327	0.51103	0.999538	9850	1	-1.0075
DPEP3	4	0.07197	0.17126	0.981244	3361	3	-0.93694	0.14268	0.2336	0.999538	4488	1	-0.93694
COMMD2	4	0.071981	0.17127	0.981244	3362	3	-0.89739	0.26282	0.37194	0.999538	7090	1	-0.89739
CLDN3	4	0.071984	0.17128	0.981244	3363	2	-0.79137	0.90194	0.90157	0.999538	17405	0	-0.79137
DCST2	4	0.072056	0.17142	0.981244	3364	2	-0.78524	0.31821	0.40352	0.999538	7729	1	-0.78524
FOXI1	4	0.072059	0.17142	0.981244	3365	2	-0.46784	0.77971	0.77927	0.999538	15049	0	-0.46784
ADM5	4	0.072061	0.17142	0.981244	3366	2	-1.2251	0.72263	0.72206	0.999538	13932	0	-1.2251
MANEAL	4	0.072098	0.17149	0.981244	3367	3	-1.0579	0.84692	0.84628	0.999538	16338	0	-1.0579
HACL1	4	0.072108	0.17151	0.981244	3368	2	-0.26344	0.37361	0.43731	0.999538	8411	1	-0.26344
TRIM29	4	0.072157	0.1716	0.981244	3369	2	-0.8146	0.20092	0.30807	0.999538	5914	1	-0.8146
TRIM11	4	0.072207	0.1717	0.981244	3370	3	-1.0938	0.85135	0.85076	0.999538	16418	0	-1.0938
PDK2	4	0.072215	0.17171	0.981244	3371	3	-1.0108	0.74075	0.74022	0.999538	14314	0	-1.0108
ACR	4	0.072233	0.17174	0.981244	3372	2	-1.1232	0.051575	0.11475	0.999538	2210	1	-1.1232
ZNF626	4	0.072256	0.17178	0.981244	3373	1	0.29074	0.0052171	0.016442	0.945229	336	2	0.29074
SLC25A45	4	0.072258	0.17178	0.981244	3374	3	-0.85367	0.86791	0.86746	0.999538	16732	0	-0.85367
TBC1D26	4	0.072305	0.17187	0.981244	3375	3	-1.0117	0.86393	0.86349	0.999538	16661	0	-1.0117
TAS2R3	4	0.072332	0.17192	0.981244	3376	3	-1.0481	0.7333	0.73282	0.999538	14153	0	-1.0481
PAX9	4	0.072354	0.17196	0.981244	3377	1	-0.37654	0.9271	0.92689	0.999538	17895	0	-0.37654
CXCL3	4	0.072355	0.17196	0.981244	3378	3	-1.0363	0.5316	0.54703	0.999538	10550	1	-1.0363
STAU2	4	0.072369	0.17198	0.981244	3379	3	-0.99382	0.85454	0.85398	0.999538	16466	0	-0.99382
ZNF554	4	0.072378	0.17199	0.981244	3380	3	-0.83448	0.82839	0.82782	0.999538	15979	0	-0.83448
ZNF790	4	0.072395	0.17202	0.981244	3381	2	-0.91642	0.89676	0.89644	0.999538	17299	0	-0.91642
